,job id,time (hours),cdf
979,4742,460235,0.975
959,4227,467694,0.976
977,4604,483938,0.977
953,4144,489531,0.978
950,4051,515378,0.979
974,4453,519682,0.98
951,4037,525996,0.981
961,4036,553901,0.982
982,4409,641745,0.983
983,4889,823052,0.984
985,4969,844429,0.985
984,4722,917885,0.986
988,4324,4333467,0.987
987,4217,4349626,0.988
989,4282,4372185,0.989
986,4095,4400545,0.99
993,4733,4585020,0.991
994,4741,4609032,0.992
990,4558,4626318,0.993
991,4532,4639337,0.994
996,4669,4642894,0.995
995,4628,4656186,0.996
992,4445,4704293,0.997
997,4984,6755581,0.998
998,4959,6769152,0.999
999,4928,6825050,1.0
